id,date,bank_category,bank_name,atms_crms_onsite,atms_crms_offsite,pos,micro_atms,bharat_qr,upi_qr,credit_cards,debit_cards,cc_pay_trns_at_pos_vol,cc_pay_trns_at_pos_val,cc_pay_trns_online_vol,cc_pay_trns_online_val,cc_pay_trns_other_vol,cc_pay_trns_other_val,cc_cash_withdraw_atm_val,cc_cash_withdraw_atm_vol,dc_pay_trns_at_pos_vol,dc_pay_trns_at_pos_val,dc_pay_trns_online_vol,dc_pay_trns_online_val,dc_pay_trns_other_vol,dc_pay_trns_other_val,dc_cash_withdraw_atm_val,dc_cash_withdraw_atm_vol,dc_cash_withdraw_pos_val,dc_cash_withdraw_pos_vol,year,total_atms,onsite_atm_share_pct,offsite_atm_share_pct,trans_per_atm,total_digital_infra,digital_vs_real_ratio,dc_pos_avg,dc_online_avg,cc_pos_avg,cc_online_avg,monthly_spend_per_debit_card,monthly_spend_per_credit_card,monthly_trans_per_debit_card,monthly_trans_per_credit_card,cc_atm_avg_withdrawal_amt,atm_infra_investment,pos_infra_investment,qr_infra_investment,pos_gain,online_gain,atm_gain,roi_pos,roi_atm,roi_qr
1,2022-01-03,Small Finance Banks,Au Small Finance Bank,407,3,0,321,0,487204,169470,1935173,269852,1385159,197587,1881923,744,364,4502,28353,247593,602474,184714,573932,313,3426,890008,5886432,30,27,2022,410,99.26829268292683,0.7317073170731708,14426.30487804878,487525,1517.7694704049845,2.4333240438946175,3.1071386034626505,5.133032180602701,9.524528435575215,1.069604629663601,19.30694518203812,3.265381958098837,2.9299345016817138,0.1587839029379607,102500000,0,146161200,1987633,2455855,894510,0.0,-99.12730731707316,-98.31976270036097
2,2022-01-03,Payment Banks,Airtel Payments Bank,0,0,0,0,0,3208634,0,1964142,0,0,0,0,0,0,0,0,0,0,213807,156600,0,0,0,0,0,0,2022,0,0.0,0.0,0.0,3208634,0.0,0.0,0.7324362626106723,0.0,0.0,0.07972946966156215,0.0,0.10885516423965273,0.0,0.0,0,0,962590200,0,156600,0,0.0,0.0,-99.9837313947306
3,2022-01-03,Foreign Banks,American Express,0,0,45455,0,0,0,1383221,0,1018513,7369321,3595970,25400772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0.0,0.0,0.0,45455,0.0,0.0,0.0,7.235372548018533,7.063677394416527,0.0,23.691147690788384,0.0,3.336041746040582,0.0,0,454550000,0,7369321,25400772,0,-98.37876559234408,0.0,0.0
4,2022-01-03,Private Sector Banks,Axis Bank,5748,11174,1010244,710,347644,36594577,9034829,27747647,13841270,41222880,9407975,52642162,0,0,45631,185106,12387481,27686318,6319140,18441049,26208,658186,22320612,137931664,0,0,2022,16922,33.967616121025884,66.03238387897412,8161.964897766222,37953175,36.5419405828554,2.235024053720042,2.9182846083486043,2.978258497955751,5.595482768608547,2.490523430689456,10.394294457592943,5.646046059328922,2.5937791407009474,0.24651280887707583,4230500000,10102440000,11082666300,68909198,71083211,22366243,-99.31789549851324,-99.47130970334476,-99.35860911917919
5,2022-01-03,Private Sector Banks,Bandhan Bank,466,5,36339,0,0,0,0,4966096,0,0,0,0,0,0,0,0,592668,1405190,394699,918313,0,0,2658287,14003766,27811,27834,2022,471,98.93842887473461,1.0615711252653928,29731.987261146496,36339,0.0,2.3709564207954537,2.3266159782517817,0.0,0.0,1.0087604025375265,0.0,3.024300577354928,0.0,0.0,117750000,363390000,0,1405190,918313,2658287,-99.61331076804535,-97.7424314225053,0.0
6,2022-01-03,Foreign Banks,Bank Of America,0,0,0,0,0,0,21756,0,27052,99065,12329,107630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.662021292325891,8.72982399221348,0.0,9.500597536311822,0.0,1.8101213458356316,0.0,0,0,0,99065,107630,0,0.0,0.0,0.0
7,2022-01-03,Public Sector Banks,Bank Of Baroda,8757,2730,27074,35517,12378,650416,1103921,74522207,1165443,3686313,1085014,4499567,0,0,21838,101122,8519967,15691963,4484921,7721120,0,0,29706035,140457630,2163,1929,2022,11487,76.23400365630712,23.76599634369287,12236.332549838948,725385,10.589285999584606,1.8417868285170589,1.721573245102868,3.1630144073970157,4.147012849603784,0.7128248496451535,7.435059211664603,2.0593116223731807,2.1302058752392607,0.21595696287652538,2871750000,270740000,198838200,19378276,12220687,29727873,-92.84247765383763,-98.9648168190128,-93.85395411948005
8,2022-01-03,Public Sector Banks,Bank Of India,2507,2751,45542,10834,104,353824,166751,44856938,154672,508947,122496,335866,0,0,10184,59089,5121057,8817597,3213983,4057260,0,0,18870699,74143941,16653,16314,2022,5258,47.67972613160898,52.32027386839102,14112.405857740585,410304,6.277990634312474,1.7218314500307261,1.2623775545794735,3.290492138202131,2.7418527951933123,0.7080779566362733,5.127387541903797,1.839075484822437,2.0165216400501347,0.172350183621317,1314500000,455420000,106178400,9326544,4393126,18880883,-97.95210047867901,-98.56364526435907,-95.86250499159904
9,2022-01-03,Public Sector Banks,Bank Of Maharashtra,1694,434,2795,0,355014,433713,77677,12264810,96808,407564,0,0,0,0,1225,5728,2889361,4340817,1131118,1477836,10610,128268,7541893,32295602,0,0,2022,2128,79.60526315789474,20.394736842105264,15179.19642857143,791522,282.1921288014311,1.5023449821604153,1.3065268168307815,4.210023964961573,0.0,1.0997980400837843,5.262677497843635,2.961863330944385,1.3200303822238244,0.21386173184357543,532000000,27950000,236618100,4748381,1477836,7543118,-83.01115921288014,-98.58212067669173,-99.37543408555813
10,2022-01-03,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,1736,0,0,0,0,0,0,0,0,100,907,32,28,0,0,401,3499,0,0,2022,0,0.0,0.0,0.0,1,0.0,9.07,0.875,0.0,0.0,0.7695852534562212,0.0,2.091589861751152,0.0,0.0,0,0,300,907,28,401,0.0,0.0,-90.66666666666666
11,2022-01-03,Public Sector Banks,Canara Bank,8071,4139,50032,8096,69,1264169,927694,46459485,662053,1715137,305102,965897,0,0,56673,284861,10233195,19323217,4791270,7906774,5255,85017,32586175,148809517,2798,2467,2022,12210,66.1015561015561,33.8984438984439,12210.841769041768,1322366,21.74920864299477,1.8882877732712022,1.6502459681879753,2.5906339824757234,3.165816677701228,1.2893810811721222,2.951088397682857,3.5265501543979663,1.349600191442437,0.19894966316905438,3052500000,500320000,379271400,21038354,8872671,32642848,-95.79502038695234,-98.93061923013923,-97.66060108935186
12,2022-01-03,Small Finance Banks,Capital Small Finance Bank,161,2,0,0,0,0,0,183510,0,0,0,0,0,0,0,0,49955,135511,20448,40847,0,0,129173,699054,0,0,2022,163,98.77300613496932,1.2269938650306749,4288.674846625767,0,0.0,2.71266139525573,1.9976036776212833,0.0,0.0,1.6649283417797396,0.0,4.192997656803444,0.0,0.0,40750000,0,0,135511,40847,129173,0.0,-99.68301104294478,0.0
13,2022-01-03,Private Sector Banks,Catholic Syrian Bank,1110,622,0,1067,3835,0,0,804171,0,0,0,0,0,0,0,0,248523,408223,59475,105540,8,24,498802,2370432,42,28,2022,1732,64.08775981524249,35.91224018475751,1368.6096997690531,4902,3.5941893158388005,1.6425964598850007,1.7745271122320303,0.0,0.0,1.2592234736144428,0.0,3.330716974374853,0.0,0.0,433000000,0,1150500,408223,105540,498802,0.0,-99.88480323325635,-90.82659713168188
14,2022-01-03,Public Sector Banks,Central Bank Of India,2389,587,3957,8015,7543,175363,0,30197222,0,0,0,0,0,0,0,0,2618263,5511293,486339,946614,0,0,9716712,43780949,9887,9946,2022,2976,80.27553763440861,19.724462365591396,14711.340389784946,194878,15.277814901436686,2.1049424752211676,1.9464077526170018,0.0,0.0,0.5359600959320033,0.0,1.5529738795177914,0.0,0.0,744000000,39570000,54871800,5511293,946614,9716712,-86.07204195097296,-98.69399032258065,-98.27486249767641
15,2022-01-03,Foreign Banks,Citibank,47,441,0,0,0,0,2551485,1432288,6782388,18646347,6258303,25148091,0,0,12658,74745,1028885,2400201,1115035,3027062,0,0,1006987,5649930,0,0,2022,488,9.631147540983607,90.3688524590164,11730.891393442624,0,0.0,2.332817564645223,2.7147685947077895,2.749230359572469,4.018356254083575,4.492287863893295,17.169254767321775,5.441538293974396,5.140314757876296,0.16934912034249783,122000000,0,0,21046548,28175153,1019645,0.0,-99.16422540983606,0.0
16,2022-01-03,Private Sector Banks,City Union Bank,407,52,7927,20366,0,29912,1834,2579284,1494,4334,433,1626,0,0,8,18,952999,1687005,257331,409040,0,0,2757082,14527320,0,0,2022,459,88.67102396514161,11.328976034858387,31649.97385620915,58205,1.0572226345739228,1.7702064745083679,1.5895480917573086,2.9009370816599733,3.7551963048498846,1.8815791514234184,3.254089422028353,6.10155764157805,1.0605234460196293,0.4444444444444444,114750000,79270000,8973600,1691339,410666,2757090,-97.86635675539296,-97.59730718954248,-95.42362039761076
17,2022-01-03,Foreign Banks,Dbs Bank,498,518,1013,124,0,2587,1000,2125772,1479,3546,634,2696,0,0,2,3,729424,993395,356248,576736,568,7453,1326776,5831994,50,37,2022,1016,49.01574803149607,50.98425196850393,5740.154527559055,3724,2.2752858399296394,1.3618896553993287,1.6189171588331723,2.3975659229208923,4.252365930599369,1.3662848132349095,6.244,3.2544746096947366,2.116,0.6666666666666666,254000000,10130000,776100,996941,579432,1326778,-90.15852912142151,-99.47764645669291,-25.340548898337843
18,2022-01-03,Private Sector Banks,Dcb Bank,341,8,8980,0,4944,0,3778,854723,6334,13941,3939,14687,0,0,205,1476,273325,506682,98394,349894,703,25257,331189,1951474,0,0,2022,349,97.70773638968481,2.292263610315186,5595.845272206304,13924,0.5505567928730513,1.8537711515594988,3.556050165660508,2.2009788443321754,3.7286113226707287,1.4191989685547248,7.6318157755426155,2.7188878736151945,3.109846479618846,0.1388888888888889,87250000,89800000,1483200,520623,364581,331394,-99.4202416481069,-99.6201787965616,-75.41929611650485
19,2022-01-03,Foreign Banks,Deutsche Bank,13,19,0,0,0,7,0,121093,0,0,0,0,0,0,0,0,61475,157090,39416,97802,0,0,52600,303832,0,0,2022,32,40.625,59.375,9494.75,7,0.0,2.5553477023180156,2.481276638928354,0.0,0.0,2.539304501498848,0.0,3.342249345544334,0.0,0.0,8000000,0,2100,157090,97802,52600,0.0,-99.3425,4557.238095238095
20,2022-01-03,Private Sector Banks,Dhanlaxmi Bank,214,44,1472,0,0,18530,7134,503775,16955,34979,6809,18950,7,33,120,438,246496,393789,63706,105083,0,0,464152,2044583,0,0,2022,258,82.94573643410853,17.05426356589147,7926.437984496124,20002,12.588315217391305,1.5975472218616125,1.6494992622358962,2.063049248009437,2.7830812160375973,1.911615304451392,7.580880291561536,4.674279192099648,3.3934679001962436,0.273972602739726,64500000,14720000,5559000,428768,124033,464272,-97.08717391304347,-99.2801984496124,-97.76878935060263
21,2022-01-03,Small Finance Banks,Esaf Small Finance Bank,384,2,0,697,0,0,0,4391126,0,0,0,0,0,0,0,0,305368,374817,0,0,0,0,1241175,6406089,236,158,2022,386,99.48186528497409,0.5181347150259068,16596.08549222798,697,0.0,1.227427235335726,0.0,0.0,0.0,0.3680668694088942,0.0,1.5284496504996667,0.0,0.0,96500000,0,0,374817,0,1241175,0.0,-98.71380829015544,0.0
22,2022-01-03,Small Finance Banks,Equitas Small Finance Bank,336,3,13216,304,22412,0,0,3293094,0,0,0,0,0,0,0,0,278828,407816,175995,468444,0,0,924018,3546281,0,0,2022,339,99.11504424778761,0.8849557522123894,10461.005899705015,35932,1.6576923076923078,1.4626077725336049,2.6616892525355835,0.0,0.0,0.5466828459801026,0.0,1.2149984179012199,0.0,0.0,84750000,132160000,6723600,407816,468444,924018,-99.69142251815981,-98.90971327433628,-93.03283955024094
23,2022-01-03,Private Sector Banks,Federal Bank,1505,380,16569,0,105113,3077952,134841,11129386,280863,936308,381977,1532227,0,0,1771,9439,5243651,8564523,2268479,4444410,1903,19257,9289376,45815354,297,238,2022,1885,79.84084880636605,20.159151193633953,24310.235013262598,3199634,192.1096626229706,1.6333129340606383,1.9592026199052317,3.3336822578979786,4.011306963508274,2.0053094573231625,18.32014001676048,4.791785009523436,4.985716510556878,0.18762580781862487,471250000,165690000,954919500,9500831,5976637,9291147,-94.26589957148892,-98.02840381962865,-99.37412137881779
24,2022-01-03,Small Finance Banks,Fincare Small Finance Bank,125,0,0,0,0,0,0,3314960,0,0,0,0,0,0,0,0,55974,61529,9200,12302,0,0,686237,3393042,0,0,2022,125,100.0,0.0,27144.336,0,0.0,1.0992425054489585,1.3371739130434783,0.0,0.0,0.22928421459082463,0.0,1.043215001085986,0.0,0.0,31250000,0,0,61529,12302,686237,0.0,-97.8040416,0.0
25,2022-01-03,Payment Banks,Fino Payments Bank,0,0,0,304094,0,12859,0,4415157,0,0,0,0,0,0,0,0,205483,383496,27054,22125,0,0,1337527,4122139,295,168,2022,0,0.0,0.0,0.0,316953,0.04228626674646655,1.8663149749614323,0.8178088267908628,0.0,0.0,0.39487678467606024,0.0,0.9863395571210718,0.0,0.0,0,0,3857700,383496,22125,1337527,0.0,0.0,-99.42647173186096
38,2022-01-03,Private Sector Banks,Karnataka Bank,819,629,9312,0,0,28511,0,5113093,0,0,0,0,0,0,0,0,1892513,2748661,491340,758620,0,0,4554359,20083708,0,0,2022,1448,56.56077348066299,43.43922651933701,13869.96408839779,37823,3.0617482817869415,1.452386852824789,1.5439817641551674,0.0,0.0,1.5766660219166755,0.0,4.394123283108678,0.0,0.0,362000000,93120000,8553300,2748661,758620,4554359,-97.04825923539518,-98.74188977900552,-91.13067471034572
26,2022-01-03,Private Sector Banks,Hdfc Bank,8703,9427,1071935,3324,1244660,0,16536735,43041155,29331886,108544181,27983613,176400101,0,0,137659,854423,23236053,52195450,16237685,40119274,600176,4278794,40385394,242976848,27684,27694,2022,18130,48.00330943188086,51.99669056811914,13449.049696635411,2319919,1.1575443683800832,2.246313089404642,2.470750849028048,3.7005523954375112,6.303692843379445,3.183153333129652,17.239312415661253,6.576925177774621,3.5176183206660805,0.1611134063572727,4532500000,10719350000,373398000,160739631,216519375,40523053,-98.50047222079698,-99.10594477661336,-42.01378288046535
27,2022-01-03,Foreign Banks,Hsbc,46,28,0,0,0,0,796103,515764,613458,3579623,1155380,3986352,0,0,1675,13693,402555,1086459,0,0,0,0,281463,1622205,0,0,2022,74,62.16216216216216,37.83783783783784,22106.72972972973,0,0.0,2.698908223720982,0.0,5.835155788986369,3.450251865187211,2.6522246608914153,9.505867959296724,3.9257489859703276,2.2390708237501933,0.1223252756883079,18500000,0,0,4666082,3986352,283138,0.0,-98.46952432432433,0.0
28,2022-01-03,Private Sector Banks,Icici Bank,8402,8175,944320,3693,514398,3100255,12978825,36655920,19424563,69564134,23318694,137741763,0,0,48760,229472,17199869,40590934,7575836,24577625,26071,255784,24390197,154030784,91,58,2022,16577,50.68468359775593,49.31531640224407,9305.679917958618,4562666,3.812872819254588,2.359955997339282,3.2442129159078945,3.5812457659922647,5.9069244186659855,2.4502080700743565,15.976381297998856,4.87868311585141,3.3109876279247157,0.2124877980755822,4144250000,9443200000,1084395900,110155068,162319388,24438957,-98.83349851745172,-99.41029240513966,-85.03135358589977
29,2022-01-03,Private Sector Banks,Idbi Bank,2221,1182,25385,224,4738,200147,41509,13042334,68252,197503,51093,177028,0,0,451,2447,2902263,5362691,1050806,1956517,0,0,7354059,36485373,532,529,2022,3403,65.26594181604467,34.734058183955334,10722.250955039672,230494,8.000507634034909,1.8477619016608764,1.8619202783387228,2.8937320518080054,3.464819055447909,1.1250899570582995,9.033751716495217,3.100593114698642,2.9341106747934185,0.18430731507968942,850750000,253850000,61465500,5560194,2133545,7354510,-97.80965373251921,-99.13552630032324,-96.52887392114276
30,2022-01-03,Private Sector Banks,Idfc First Bank,505,214,26560,11522,0,38079,799219,4076204,1367730,4899089,1325904,7584240,0,0,11799,43601,1414101,2015650,508390,1428377,0,0,3103785,12878265,0,0,2022,719,70.2364394993046,29.763560500695412,17971.997218358832,76161,0.9999212226248622,1.4253932357024004,2.809608764924566,3.581912365744701,5.720052130470984,1.606350418183192,15.6341728612558,3.631014541961099,3.4248872962229377,0.27061305933350155,179750000,265600000,11423700,6914739,9012617,3115584,-97.39655911144578,-98.26671265646732,-21.10597267085095
31,2022-01-03,Payment Banks,India Post Payments Bank,0,0,0,135092,0,0,0,4788986,0,0,0,0,0,0,0,0,0,0,389128,240570,0,0,0,0,0,0,2022,0,0.0,0.0,0.0,135092,0.0,0.0,0.6182284492506321,0.0,0.0,0.05023401613619251,0.0,0.08125477919542884,0.0,0.0,0,0,0,0,240570,0,0.0,0.0,0.0
32,2022-01-03,Public Sector Banks,Indian Bank,4299,626,14981,9322,0,356603,154342,26961021,129022,378092,73904,237320,0,0,3511,22364,6087414,10556403,3068094,4255370,6422,102363,21419031,99716221,32990,32410,2022,4925,87.28934010152284,12.710659898477159,20251.48934010152,380906,14.673209068839238,1.7341358744452078,1.3869751057171,2.930445970454651,3.211192898895865,1.34884198191159,4.010075028184162,4.039556254193786,1.4596804499099403,0.15699338222142728,1231250000,149810000,106980900,10934495,4492690,21422542,-92.70109138241773,-98.26009811167513,-95.80047466416902
33,2022-01-03,Public Sector Banks,Indian Overseas Bank,2742,613,0,0,0,81152,74083,20508718,59749,142499,26426,63550,0,0,867,4013,3664568,6294023,1386870,2078848,0,0,15137144,64870005,0,0,2022,3355,81.72876304023845,18.27123695976155,19336.518032786884,81152,0.0,1.717534781725977,1.4989494328956572,2.3849604177475774,2.4048285779156893,1.1463424968835205,2.7930294399524858,3.409352208168253,1.2173913043478262,0.21604784450535758,838750000,0,24345600,6436522,2142398,15138011,0.0,-98.19517007451564,-91.20006079127234
34,2022-01-03,Private Sector Banks,Indusind Bank,1492,1275,220160,164,35908,68715,1880393,6910699,2254748,10802314,2542328,45782776,0,0,18246,92623,1758336,3496811,1170562,3541164,1017,83630,5623319,27508947,0,0,2022,2767,53.92121431152873,46.07878568847127,9975.269244669316,324947,0.47485975200159763,1.988704661680134,3.0251827754531586,4.79091854167295,18.00820979826364,1.8442308079110377,30.10186487611898,4.404599592602716,2.6003601374818985,0.19699210779180118,691750000,2201600000,31386900,14299125,49323940,5641565,-99.3505121275436,-99.18445030719191,57.148173282484095
35,2022-01-03,Private Sector Banks,Jammu & Kashmir Bank,840,613,10948,945,0,32064,82096,3457424,145394,910884,112520,287848,0,0,7074,27799,1236554,2919949,3462733,1602698,0,0,6298900,31721952,6,5,2022,1453,57.8114246386786,42.188575361321405,21851.170681348933,43957,2.6960396872109644,2.3613598759132235,0.46284192283956055,6.264935279310013,2.5581940988268754,3.12994674647946,14.687755798090041,10.534213911860391,3.4802304618982656,0.254469585236879,363250000,109480000,9619200,3830833,1890546,6305974,-96.50088326635003,-98.26401266345492,-80.34612025948104
36,2022-01-03,Small Finance Banks,Jana Small Finance Bank,65,2,0,164,0,493552,0,2345835,0,0,0,0,0,0,0,0,66760,93390,17613,33770,0,0,311964,1532327,0,0,2022,67,97.01492537313433,2.9850746268656714,22870.55223880597,493716,3009.4634146341464,1.3988915518274416,1.9173337875432919,0.0,0.0,0.18719304639925655,0.0,0.6891789064448267,0.0,0.0,16750000,0,148065600,93390,33770,311964,0.0,-98.13752835820895,-99.97719254168422
37,2022-01-03,Payment Banks,Jio Payments Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
39,2022-01-03,Private Sector Banks,Karur Vysya Bank,1362,861,8745,0,0,14391,6691,4066117,15483,76127,3962,40563,0,0,284,2104,2047824,3988487,557806,1301885,11382,235964,5308872,25548660,0,0,2022,2223,61.26855600539811,38.73144399460189,11493.820962663069,23136,1.6456260720411664,1.947670795927775,2.3339386811902347,4.916811987340955,10.238011105502272,2.6647555886857166,17.482289642803767,6.926921187954012,3.220594828874608,0.13498098859315588,555750000,87450000,4317300,4064614,1342448,5309156,-95.3520708976558,-99.04468627980208,-68.9053806777384
40,2022-01-03,Private Sector Banks,Kotak Mahindra Bank,1385,1314,56334,5020,21849,236089,3196377,23530754,3697560,11786279,3112625,16913066,0,0,32856,134435,5375357,9419902,4267271,9021503,0,0,10389295,47795916,0,0,2022,2699,51.31530196369025,48.68469803630974,17758.559095961467,319292,4.204094272582065,1.7524235134522228,2.11411532100961,3.1875828925020824,5.433698566322637,1.2252348564776123,8.988990034654861,2.4409988732192773,2.172653601249164,0.2444006397143601,674750000,563340000,77381400,21206181,25934569,10422151,-96.235633720311,-98.45540555761393,-66.4847508574412
41,2022-01-03,Payment Banks,Nsdl Payments Bank,0,0,0,30397,0,0,0,334371,0,0,0,0,0,0,0,0,903,864,23785,11512,0,0,3801,15699,0,0,2022,0,0.0,0.0,0.0,30397,0.0,0.9568106312292359,0.4840025225982762,0.0,0.0,0.04838039184020145,0.0,0.12078499630649787,0.0,0.0,0,0,0,864,11512,3801,0.0,0.0,0.0
42,2022-01-03,Small Finance Banks,North East Small Finance Bank,8,1,0,0,0,0,0,303473,0,0,0,0,0,0,0,0,19390,26156,0,0,0,0,49452,202993,0,0,2022,9,88.88888888888889,11.11111111111111,22554.777777777777,0,0.0,1.3489427539969057,0.0,0.0,0.0,0.24914242782718726,0.0,0.7327933621771954,0.0,0.0,2250000,0,0,26156,0,49452,0.0,-97.80213333333333,0.0
43,2022-01-03,Payment Banks,Paytm Payments Bank,1,70,403006,0,0,21585576,0,36619887,0,0,0,0,0,0,0,0,811299,954816,1830442,2084776,0,0,2669476,9729090,0,0,2022,71,1.4084507042253522,98.59154929577466,137029.4366197183,21988582,53.56142588447815,1.176897789840737,1.138946768048373,0.0,0.0,0.15590075414487214,0.0,0.3378172903701205,0.0,0.0,17750000,4030060000,6475672800,954816,2084776,2669476,-99.97630764802508,-84.9606985915493,-99.9678060324481
44,2022-01-03,Public Sector Banks,Punjab & Sind Bank,657,19,1091,357,1159,8053,0,3546410,0,0,0,0,0,0,0,0,591821,1291990,386245,785117,0,0,1689903,7692797,0,0,2022,676,97.18934911242604,2.8106508875739644,11379.877218934911,10660,6.361878453038674,2.1830756259071578,2.03269168532926,0.0,0.0,1.0622037497074506,0.0,2.444969137804146,0.0,0.0,169000000,10910000,2763600,1291990,785117,1689903,-88.157745187901,-99.0000573964497,-71.5907873787813
45,2022-01-03,Public Sector Banks,Punjab National Bank,8211,5143,49833,11265,564726,56411,327893,45957631,443277,1296879,180344,576375,0,0,3401,11026,9324599,18895014,5918799,8948889,0,0,31840380,156081568,0,0,2022,13354,61.48719484798563,38.51280515201438,11688.826868354052,682235,10.166241120822285,2.026362098788377,1.5119433858118851,2.9256627345880792,3.195975469103491,1.2986805825565726,5.723376223341151,3.72788941188026,1.9355307981567158,0.3084527480500635,3338500000,498330000,186341100,20191893,9525264,31843781,-95.94808801396665,-99.04616501422795,-94.88826458575161
46,2022-01-03,Private Sector Banks,Rbl Bank,373,41,749865,0,970367,70519,3682603,1308583,5168256,19565031,4251459,24654000,0,0,33206,115606,331311,617030,168385,452999,165,9805,638671,3209044,0,0,2022,414,90.09661835748793,9.903381642512077,8030.555555555556,1790751,1.3880978576143705,1.8623891147592444,2.6902574457344777,3.7856156893156996,5.798950430899134,1.3132564002436222,12.016564641912256,2.8342909849814646,2.5892883376242293,0.28723422659723546,103500000,7498650000,312265800,20182061,25106999,671877,-99.73085740766672,-99.35084347826087,-91.95973462351624
47,2022-01-03,Foreign Banks,Sbm Bank India,6,0,0,165938,0,0,562051,52011,341577,1609612,1047799,4479465,0,0,108845,681013,2361,6405,5323,12178,0,0,5486,20899,0,0,2022,6,100.0,0.0,116985.33333333333,165938,0.0,2.7128335451080052,2.287807627277851,4.712296202613174,4.2751186057631285,0.4627674914921843,11.027330260065368,0.5495568245178905,3.6836319124065255,0.15982807964018308,1500000,0,0,1616017,4491643,114331,0.0,-92.37793333333333,0.0
48,2022-01-03,Private Sector Banks,South Indian Bank,854,416,11233,0,4541,51846,58365,3614563,170867,501674,179945,765550,0,0,0,0,1873897,3181562,499923,1064220,0,0,3150110,14352248,0,0,2022,1270,67.24409448818898,32.75590551181102,11300.982677165355,67620,5.019763197721001,1.6978318445464184,2.1287678302458577,2.9360496760638393,4.254355497513129,2.046137250893123,21.71205345669494,4.6274108377693235,6.010657071875268,0.0,317500000,112330000,16916100,3683236,1829770,3150110,-96.7210575981483,-99.00783937007874,-89.18326328172569
49,2022-01-03,Foreign Banks,Standard Chartered Bank,91,76,0,0,0,0,1342023,1113075,1721399,5352945,1554924,6943036,0,0,3205,20576,938238,2179490,735985,1315377,39,838,1099928,5185318,0,0,2022,167,54.49101796407185,45.50898203592814,31173.017964071856,0,0.0,2.322960698671339,1.787233435464038,3.109648024659013,4.465193154134864,4.128772095321519,9.164661112365437,6.162729375828223,2.456663559417387,0.1557639968895801,41750000,0,0,7532435,8258413,1103133,0.0,-97.35776526946108,0.0
50,2022-01-03,Public Sector Banks,State Bank Of India,26189,39350,924374,49913,472784,1558576,13766861,275922932,22282182,67147844,20617840,137034097,0,0,92610,340034,59661111,114412092,33511927,54276184,2552,28000,194459535,969705160,83123,77101,2022,65539,39.95941347899724,60.04058652100276,14801.037458612429,3005647,2.0849708556103077,1.9176996553081287,1.6196079682317284,3.0135219252764385,6.646384732833313,1.316523173217078,14.838135650530647,3.852372266760343,3.1408798272896052,0.2723551174294335,16384750000,9243740000,609408000,181559936,191310281,194552145,-98.03586063649561,-98.81260229786845,-68.6071923899916
51,2022-01-03,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,66,0,0,0,413877,0,0,0,0,0,0,0,0,31082,32881,5881,11362,0,0,105825,479683,0,0,2022,0,0.0,0.0,0.0,66,0.0,1.0578791583553182,1.9319843564019725,0.0,0.0,0.3625908180449747,0.0,1.248308072205027,0.0,0.0,0,0,0,32881,11362,105825,0.0,0.0,0.0
52,2022-01-03,Private Sector Banks,Tamilnad Mercantile Bank,476,667,4792,0,0,0,32903,2051730,42267,183284,21908,98216,0,0,2183,8470,378819,716819,140115,213850,119,360,5306889,21809572,0,0,2022,1143,41.644794400699915,58.355205599300085,19088.400699912512,4792,0.0,1.8922466930117021,1.5262462976840452,4.336338041498095,4.483111192258535,3.0403210948809054,8.621797404491991,10.882828149902766,2.207853387229128,0.2577331759149941,285750000,47920000,0,900103,312066,5309072,-98.12165484140235,-98.14205704286965,0.0
53,2022-01-03,Public Sector Banks,Uco Bank,2095,222,11223,3568,1830,354332,0,11300018,0,0,0,0,0,0,0,0,1838490,3647945,1283322,1931029,798,12973,7004324,30931578,2179,2007,2022,2317,90.41864479930946,9.581355200690549,13349.839447561502,370953,24.07964302616456,1.9842071482575374,1.5047112104366636,0.0,0.0,1.1149053036906666,0.0,3.0138177656000193,0.0,0.0,579250000,112230000,106848600,3647945,1931029,7004324,-96.74958121714337,-98.79079430297799,-98.19274281553525
54,2022-01-03,Small Finance Banks,Ujjivan Small Finance Bank,489,3,0,0,0,32968,0,7188300,0,0,0,0,0,0,0,0,360352,520456,159786,307301,0,0,3139036,13975995,238,236,2022,492,99.39024390243902,0.6097560975609756,28406.493902439026,32968,0.0,1.4442989077346595,1.9232035347276983,0.0,0.0,0.5518733219259073,0.0,2.016661658528442,0.0,0.0,123000000,0,9890400,520456,307301,3139036,0.0,-97.44793821138211,-96.8929365849713
